order_id,order_date,order_time,customer_id,store_id,city,order_type,payment_method,pizza_id,pizza_name,category,size,quantity,unit_price,discount_amount,delivery_minutes
10096,2025-08-06,18:28:00,1213,5,Bhilai,Delivery,UPI,P012,Veg Extravaganza,Premium Veg,M,1,329,0,43
10097,2025-11-03,13:13:00,1155,4,Bhilai,Takeaway,Cash,P005,Farmhouse,Veg,L,1,449,0,0
10097,2025-11-03,13:13:00,1155,4,Bhilai,Takeaway,Cash,P001,Margherita,Classic,S,1,179,0,0
10097,2025-11-03,13:13:00,1155,4,Bhilai,Takeaway,Cash,P014,Mexican Green Wave,Veg,M,1,299,29.9,0
10098,2025-09-30,19:32:00,1287,14,Nagpur,Takeaway,Cash,P006,Peppy Paneer,Veg,M,1,299,0,0
10099,2025-08-12,11:58:00,1040,14,Nagpur,Delivery,Wallet,P013,Veg Extravaganza,Premium Veg,L,1,479,23.95,28
10099,2025-08-12,11:58:00,1040,14,Nagpur,Delivery,Wallet,P007,Peppy Paneer,Veg,L,1,449,44.9,62
10099,2025-08-12,11:58:00,1040,14,Nagpur,Delivery,Wallet,P002,Margherita,Classic,M,1,299,14.95,23
10099,2025-08-12,11:58:00,1040,14,Nagpur,Delivery,Wallet,P001,Margherita,Classic,S,1,179,17.9,24
10100,2025-05-05,18:25:00,1269,2,Raipur,Delivery,Cash,P004,Farmhouse,Veg,M,1,299,0,51
10100,2025-05-05,18:25:00,1269,2,Raipur,Delivery,Cash,P015,Mexican Green Wave,Veg,L,1,449,0,40
10100,2025-05-05,18:25:00,1269,2,Raipur,Delivery,Cash,P002,Margherita,Classic,M,1,299,14.95,64
10101,2025-11-27,20:15:00,1053,3,Raipur,Delivery,Card,P014,Mexican Green Wave,Veg,M,1,299,0,58
10101,2025-11-27,20:15:00,1053,3,Raipur,Delivery,Card,P011,Pepper Barbecue Chicken,Chicken,L,1,469,46.9,47
10102,2025-10-16,20:28:00,1349,15,Nagpur,Takeaway,Cash,P003,Margherita,Classic,L,1,449,22.45,0
10102,2025-10-16,20:28:00,1349,15,Nagpur,Takeaway,Cash,P001,Margherita,Classic,S,1,179,8.95,0
10102,2025-10-16,20:28:00,1349,15,Nagpur,Takeaway,Cash,P007,Peppy Paneer,Veg,L,1,449,0,0
10103,2025-06-30,18:19:00,1237,8,Durg,Delivery,Cash,P002,Margherita,Classic,M,1,299,29.9,47
10103,2025-06-30,18:19:00,1237,8,Durg,Delivery,Cash,P017,Cheese Burst,Specialty,L,2,474,0,46
10104,2025-10-20,19:20:00,1310,8,Durg,Delivery,UPI,P002,Margherita,Classic,M,1,299,0,20
10104,2025-10-20,19:20:00,1310,8,Durg,Delivery,UPI,P018,Paneer Makhani,Veg,M,1,299,0,63
10104,2025-10-20,19:20:00,1310,8,Durg,Delivery,UPI,P005,Farmhouse,Veg,L,1,449,44.9,46
10104,2025-10-20,19:20:00,1310,8,Durg,Delivery,UPI,P013,Veg Extravaganza,Premium Veg,L,1,479,0,41
10105,2025-07-10,21:24:00,1210,13,Nagpur,Delivery,UPI,P001,Margherita,Classic,S,1,179,8.95,34
10105,2025-07-10,21:24:00,1210,13,Nagpur,Delivery,UPI,P002,Margherita,Classic,M,1,299,0,39
10105,2025-07-10,21:24:00,1210,13,Nagpur,Delivery,UPI,P012,Veg Extravaganza,Premium Veg,M,1,329,0,55
10106,2025-12-06,15:22:00,1159,11,Bilaspur,Takeaway,Wallet,P010,Pepper Barbecue Chicken,Chicken,M,1,319,15.95,0
10106,2025-12-06,15:22:00,1159,11,Bilaspur,Takeaway,Wallet,P019,Paneer Makhani,Veg,L,1,449,44.9,0
10107,2025-11-26,20:52:00,1066,11,Bilaspur,Takeaway,UPI,P008,Chicken Dominator,Chicken,M,1,319,15.95,0
10107,2025-11-26,20:52:00,1066,11,Bilaspur,Takeaway,UPI,P001,Margherita,Classic,S,1,179,17.9,0
10107,2025-11-26,20:52:00,1066,11,Bilaspur,Takeaway,UPI,P005,Farmhouse,Veg,L,1,449,0,0
10107,2025-11-26,20:52:00,1066,11,Bilaspur,Takeaway,UPI,P020,Garlic Bread,Sides,M,1,149,0,0
10108,2025-03-12,15:18:00,1433,13,Nagpur,Delivery,UPI,P018,Paneer Makhani,Veg,M,1,299,0,28
10108,2025-03-12,15:18:00,1433,13,Nagpur,Delivery,UPI,P011,Pepper Barbecue Chicken,Chicken,L,1,469,0,62
10108,2025-03-12,15:18:00,1433,13,Nagpur,Delivery,UPI,P010,Pepper Barbecue Chicken,Chicken,M,1,319,0,64
10109,2025-08-13,12:23:00,1347,12,Bilaspur,Delivery,Wallet,P014,Mexican Green Wave,Veg,M,1,299,0,37
10109,2025-08-13,12:23:00,1347,12,Bilaspur,Delivery,Wallet,P015,Mexican Green Wave,Veg,L,1,449,44.9,30
10109,2025-08-13,12:23:00,1347,12,Bilaspur,Delivery,Wallet,P004,Farmhouse,Veg,M,1,299,14.95,61
10110,2025-10-20,22:29:00,1394,5,Bhilai,Takeaway,Wallet,P016,Cheese Burst,Specialty,M,1,324,0,0
10110,2025-10-20,22:29:00,1394,5,Bhilai,Takeaway,Wallet,P015,Mexican Green Wave,Veg,L,1,449,22.45,0
10111,2025-01-27,19:55:00,1191,9,Durg,Dine-in,UPI,P002,Margherita,Classic,M,1,299,0,0
10111,2025-01-27,19:55:00,1191,9,Durg,Dine-in,UPI,P003,Margherita,Classic,L,1,449,44.9,0
10111,2025-01-27,19:55:00,1191,9,Durg,Dine-in,UPI,P007,Peppy Paneer,Veg,L,1,449,0,0
10112,2025-04-24,20:56:00,1179,15,Nagpur,Delivery,UPI,P008,Chicken Dominator,Chicken,M,1,319,0,38
10112,2025-04-24,20:56:00,1179,15,Nagpur,Delivery,UPI,P004,Farmhouse,Veg,M,1,299,0,63
10112,2025-04-24,20:56:00,1179,15,Nagpur,Delivery,UPI,P020,Garlic Bread,Sides,M,1,149,7.45,27
10112,2025-04-24,20:56:00,1179,15,Nagpur,Delivery,UPI,P006,Peppy Paneer,Veg,M,1,299,0,20
10113,2025-05-27,21:30:00,1357,14,Nagpur,Delivery,Wallet,P010,Pepper Barbecue Chicken,Chicken,M,1,319,0,53
10113,2025-05-27,21:30:00,1357,14,Nagpur,Delivery,Wallet,P019,Paneer Makhani,Veg,L,1,449,44.9,25
10113,2025-05-27,21:30:00,1357,14,Nagpur,Delivery,Wallet,P001,Margherita,Classic,S,1,179,8.95,33
10113,2025-05-27,21:30:00,1357,14,Nagpur,Delivery,Wallet,P003,Margherita,Classic,L,1,449,22.45,25
10114,2025-01-25,16:40:00,1407,10,Bilaspur,Delivery,UPI,P010,Pepper Barbecue Chicken,Chicken,M,1,319,0,36
10114,2025-01-25,16:40:00,1407,10,Bilaspur,Delivery,UPI,P001,Margherita,Classic,S,1,179,17.9,18
10114,2025-01-25,16:40:00,1407,10,Bilaspur,Delivery,UPI,P008,Chicken Dominator,Chicken,M,1,319,15.95,33
10114,2025-01-25,16:40:00,1407,10,Bilaspur,Delivery,UPI,P004,Farmhouse,Veg,M,1,299,29.9,29
10115,2025-12-07,19:33:00,1185,2,Raipur,Dine-in,UPI,P018,Paneer Makhani,Veg,M,1,299,0,0
10115,2025-12-07,19:33:00,1185,2,Raipur,Dine-in,UPI,P001,Margherita,Classic,S,1,179,8.95,0
10115,2025-12-07,19:33:00,1185,2,Raipur,Dine-in,UPI,P006,Peppy Paneer,Veg,M,2,299,0,0
10116,2025-06-26,16:42:00,1322,2,Raipur,Takeaway,Cash,P001,Margherita,Classic,S,1,179,0,0
10116,2025-06-26,16:42:00,1322,2,Raipur,Takeaway,Cash,P009,Chicken Dominator,Chicken,L,1,469,46.9,0
10117,2025-12-23,18:11:00,1416,3,Raipur,Delivery,Wallet,P005,Farmhouse,Veg,L,1,449,0,30
10118,2025-01-22,17:19:00,1264,7,Durg,Dine-in,Wallet,P001,Margherita,Classic,S,1,179,0,0
10118,2025-01-22,17:19:00,1264,7,Durg,Dine-in,Wallet,P011,Pepper Barbecue Chicken,Chicken,L,1,469,23.45,0
10118,2025-01-22,17:19:00,1264,7,Durg,Dine-in,Wallet,P004,Farmhouse,Veg,M,1,299,14.95,0
10119,2025-03-05,20:27:00,1205,12,Bilaspur,Delivery,Wallet,P020,Garlic Bread,Sides,M,1,149,7.45,23
10119,2025-03-05,20:27:00,1205,12,Bilaspur,Delivery,Wallet,P008,Chicken Dominator,Chicken,M,2,319,63.8,23
10120,2025-08-09,19:52:00,1093,9,Durg,Delivery,UPI,P005,Farmhouse,Veg,L,1,449,22.45,37
10121,2025-08-17,19:27:00,1086,12,Bilaspur,Delivery,Wallet,P013,Veg Extravaganza,Premium Veg,L,1,479,23.95,57
10122,2025-08-11,16:50:00,1030,2,Raipur,Takeaway,Wallet,P008,Chicken Dominator,Chicken,M,1,319,0,0
10122,2025-08-11,16:50:00,1030,2,Raipur,Takeaway,Wallet,P014,Mexican Green Wave,Veg,M,1,299,0,0
10122,2025-08-11,16:50:00,1030,2,Raipur,Takeaway,Wallet,P003,Margherita,Classic,L,1,449,44.9,0
10123,2025-01-18,14:15:00,1399,11,Bilaspur,Delivery,Wallet,P010,Pepper Barbecue Chicken,Chicken,M,1,319,31.9,41
10124,2025-07-10,18:04:00,1294,3,Raipur,Delivery,Wallet,P011,Pepper Barbecue Chicken,Chicken,L,1,469,0,49
10124,2025-07-10,18:04:00,1294,3,Raipur,Delivery,Wallet,P004,Farmhouse,Veg,M,1,299,29.9,53
10124,2025-07-10,18:04:00,1294,3,Raipur,Delivery,Wallet,P002,Margherita,Classic,M,1,299,0,34
10125,2025-05-14,19:13:00,1314,5,Bhilai,Takeaway,Wallet,P002,Margherita,Classic,M,1,299,29.9,0
10125,2025-05-14,19:13:00,1314,5,Bhilai,Takeaway,Wallet,P017,Cheese Burst,Specialty,L,1,474,0,0
10126,2025-08-16,22:51:00,1350,14,Nagpur,Dine-in,Cash,P009,Chicken Dominator,Chicken,L,1,469,23.45,0
10127,2025-06-03,21:45:00,1364,15,Nagpur,Takeaway,Card,P008,Chicken Dominator,Chicken,M,1,319,0,0
10127,2025-06-03,21:45:00,1364,15,Nagpur,Takeaway,Card,P002,Margherita,Classic,M,1,299,0,0
10127,2025-06-03,21:45:00,1364,15,Nagpur,Takeaway,Card,P003,Margherita,Classic,L,1,449,44.9,0
10128,2025-01-14,17:36:00,1189,8,Durg,Takeaway,Card,P001,Margherita,Classic,S,1,179,17.9,0
10129,2025-09-03,18:49:00,1210,14,Nagpur,Delivery,Card,P011,Pepper Barbecue Chicken,Chicken,L,1,469,23.45,26
10129,2025-09-03,18:49:00,1210,14,Nagpur,Delivery,Card,P007,Peppy Paneer,Veg,L,1,449,0,26
10129,2025-09-03,18:49:00,1210,14,Nagpur,Delivery,Card,P012,Veg Extravaganza,Premium Veg,M,1,329,32.9,50
10130,2025-01-29,21:33:00,1079,5,Bhilai,Delivery,Cash,P005,Farmhouse,Veg,L,1,449,22.45,23
10130,2025-01-29,21:33:00,1079,5,Bhilai,Delivery,Cash,P019,Paneer Makhani,Veg,L,1,449,22.45,30
10131,2025-11-22,22:17:00,1065,11,Bilaspur,Delivery,UPI,P010,Pepper Barbecue Chicken,Chicken,M,2,319,0,60
10132,2025-11-16,20:38:00,1173,14,Nagpur,Dine-in,UPI,P002,Margherita,Classic,M,1,299,14.95,0
10133,2025-11-30,16:36:00,1214,10,Bilaspur,Delivery,Wallet,P011,Pepper Barbecue Chicken,Chicken,L,1,469,46.9,37
10133,2025-11-30,16:36:00,1214,10,Bilaspur,Delivery,Wallet,P005,Farmhouse,Veg,L,1,449,44.9,22
10133,2025-11-30,16:36:00,1214,10,Bilaspur,Delivery,Wallet,P004,Farmhouse,Veg,M,1,299,0,28
10134,2025-08-14,17:29:00,1105,6,Bhilai,Delivery,Cash,P013,Veg Extravaganza,Premium Veg,L,1,479,0,41
10134,2025-08-14,17:29:00,1105,6,Bhilai,Delivery,Cash,P017,Cheese Burst,Specialty,L,1,474,0,38
10134,2025-08-14,17:29:00,1105,6,Bhilai,Delivery,Cash,P020,Garlic Bread,Sides,M,1,149,0,47
10135,2025-03-04,16:15:00,1073,2,Raipur,Delivery,Wallet,P004,Farmhouse,Veg,M,1,299,14.95,30
10135,2025-03-04,16:15:00,1073,2,Raipur,Delivery,Wallet,P017,Cheese Burst,Specialty,L,1,474,0,49
10135,2025-03-04,16:15:00,1073,2,Raipur,Delivery,Wallet,P003,Margherita,Classic,L,1,449,44.9,49
10135,2025-03-04,16:15:00,1073,2,Raipur,Delivery,Wallet,P005,Farmhouse,Veg,L,1,449,22.45,49
10136,2025-01-12,14:25:00,1259,8,Durg,Dine-in,Card,P001,Margherita,Classic,S,1,179,17.9,0
10136,2025-01-12,14:25:00,1259,8,Durg,Dine-in,Card,P004,Farmhouse,Veg,M,1,299,14.95,0
10136,2025-01-12,14:25:00,1259,8,Durg,Dine-in,Card,P010,Pepper Barbecue Chicken,Chicken,M,1,319,0,0
10137,2025-02-25,18:56:00,1136,12,Bilaspur,Delivery,Wallet,P001,Margherita,Classic,S,2,179,17.9,53
10137,2025-02-25,18:56:00,1136,12,Bilaspur,Delivery,Wallet,P009,Chicken Dominator,Chicken,L,1,469,23.45,22
10138,2025-07-17,18:48:00,1282,5,Bhilai,Takeaway,UPI,P020,Garlic Bread,Sides,M,1,149,7.45,0
10138,2025-07-17,18:48:00,1282,5,Bhilai,Takeaway,UPI,P006,Peppy Paneer,Veg,M,1,299,14.95,0
10139,2025-03-15,15:32:00,1206,9,Durg,Delivery,UPI,P013,Veg Extravaganza,Premium Veg,L,1,479,47.9,27
10139,2025-03-15,15:32:00,1206,9,Durg,Delivery,UPI,P015,Mexican Green Wave,Veg,L,1,449,0,38
10140,2025-11-10,17:25:00,1316,12,Bilaspur,Takeaway,Cash,P013,Veg Extravaganza,Premium Veg,L,1,479,0,0
10140,2025-11-10,17:25:00,1316,12,Bilaspur,Takeaway,Cash,P005,Farmhouse,Veg,L,1,449,44.9,0
10140,2025-11-10,17:25:00,1316,12,Bilaspur,Takeaway,Cash,P016,Cheese Burst,Specialty,M,1,324,16.2,0
10140,2025-11-10,17:25:00,1316,12,Bilaspur,Takeaway,Cash,P006,Peppy Paneer,Veg,M,1,299,0,0
10141,2025-11-02,18:41:00,1401,13,Nagpur,Delivery,Card,P010,Pepper Barbecue Chicken,Chicken,M,1,319,0,51
10142,2025-11-19,20:49:00,1431,7,Durg,Delivery,Card,P009,Chicken Dominator,Chicken,L,1,469,0,30
10143,2025-01-10,18:26:00,1078,7,Durg,Takeaway,Wallet,P018,Paneer Makhani,Veg,M,1,299,0,0
10143,2025-01-10,18:26:00,1078,7,Durg,Takeaway,Wallet,P014,Mexican Green Wave,Veg,M,1,299,14.95,0
10143,2025-01-10,18:26:00,1078,7,Durg,Takeaway,Wallet,P001,Margherita,Classic,S,1,179,17.9,0
10143,2025-01-10,18:26:00,1078,7,Durg,Takeaway,Wallet,P002,Margherita,Classic,M,1,299,29.9,0
10144,2025-06-10,22:29:00,1273,6,Bhilai,Delivery,Cash,P003,Margherita,Classic,L,1,449,22.45,36
10144,2025-06-10,22:29:00,1273,6,Bhilai,Delivery,Cash,P004,Farmhouse,Veg,M,2,299,0,62
10144,2025-06-10,22:29:00,1273,6,Bhilai,Delivery,Cash,P009,Chicken Dominator,Chicken,L,1,469,46.9,38
10145,2025-09-03,17:59:00,1408,12,Bilaspur,Delivery,UPI,P018,Paneer Makhani,Veg,M,1,299,0,36
10145,2025-09-03,17:59:00,1408,12,Bilaspur,Delivery,UPI,P006,Peppy Paneer,Veg,M,1,299,0,36
10145,2025-09-03,17:59:00,1408,12,Bilaspur,Delivery,UPI,P005,Farmhouse,Veg,L,1,449,0,40
10145,2025-09-03,17:59:00,1408,12,Bilaspur,Delivery,UPI,P015,Mexican Green Wave,Veg,L,1,449,44.9,59
10146,2025-05-12,20:13:00,1104,14,Nagpur,Delivery,Cash,P002,Margherita,Classic,M,1,299,0,33
10146,2025-05-12,20:13:00,1104,14,Nagpur,Delivery,Cash,P014,Mexican Green Wave,Veg,M,1,299,0,60
10147,2025-09-29,16:14:00,1027,2,Raipur,Delivery,Wallet,P012,Veg Extravaganza,Premium Veg,M,1,329,0,18
10148,2025-10-09,22:10:00,1209,11,Bilaspur,Dine-in,Wallet,P011,Pepper Barbecue Chicken,Chicken,L,1,469,0,0
10148,2025-10-09,22:10:00,1209,11,Bilaspur,Dine-in,Wallet,P014,Mexican Green Wave,Veg,M,1,299,0,0
10148,2025-10-09,22:10:00,1209,11,Bilaspur,Dine-in,Wallet,P005,Farmhouse,Veg,L,1,449,0,0
10148,2025-10-09,22:10:00,1209,11,Bilaspur,Dine-in,Wallet,P004,Farmhouse,Veg,M,1,299,0,0
10149,2025-03-31,17:53:00,1091,15,Nagpur,Dine-in,Wallet,P003,Margherita,Classic,L,1,449,0,0
10149,2025-03-31,17:53:00,1091,15,Nagpur,Dine-in,Wallet,P014,Mexican Green Wave,Veg,M,1,299,0,0
10149,2025-03-31,17:53:00,1091,15,Nagpur,Dine-in,Wallet,P018,Paneer Makhani,Veg,M,1,299,14.95,0
10149,2025-03-31,17:53:00,1091,15,Nagpur,Dine-in,Wallet,P005,Farmhouse,Veg,L,1,449,0,0
10150,2025-06-21,16:41:00,1279,9,Durg,Delivery,Card,P004,Farmhouse,Veg,M,1,299,14.95,63
10150,2025-06-21,16:41:00,1279,9,Durg,Delivery,Card,P015,Mexican Green Wave,Veg,L,1,449,0,18
10150,2025-06-21,16:41:00,1279,9,Durg,Delivery,Card,P005,Farmhouse,Veg,L,1,449,22.45,36
10150,2025-06-21,16:41:00,1279,9,Durg,Delivery,Card,P013,Veg Extravaganza,Premium Veg,L,1,479,0,29
10151,2025-11-09,21:57:00,1208,14,Nagpur,Delivery,Cash,P006,Peppy Paneer,Veg,M,1,299,0,29
10152,2025-03-13,18:59:00,1128,1,Raipur,Delivery,Card,P014,Mexican Green Wave,Veg,M,1,299,0,34
10152,2025-03-13,18:59:00,1128,1,Raipur,Delivery,Card,P020,Garlic Bread,Sides,M,1,149,7.45,62
10152,2025-03-13,18:59:00,1128,1,Raipur,Delivery,Card,P005,Farmhouse,Veg,L,1,449,0,21
10152,2025-03-13,18:59:00,1128,1,Raipur,Delivery,Card,P013,Veg Extravaganza,Premium Veg,L,1,479,0,47
10153,2025-06-07,15:43:00,1258,15,Nagpur,Takeaway,Cash,P011,Pepper Barbecue Chicken,Chicken,L,1,469,23.45,0
10154,2025-07-08,19:14:00,1069,8,Durg,Delivery,Cash,P013,Veg Extravaganza,Premium Veg,L,1,479,0,33
10154,2025-07-08,19:14:00,1069,8,Durg,Delivery,Cash,P019,Paneer Makhani,Veg,L,1,449,0,51
10154,2025-07-08,19:14:00,1069,8,Durg,Delivery,Cash,P014,Mexican Green Wave,Veg,M,1,299,29.9,51
10154,2025-07-08,19:14:00,1069,8,Durg,Delivery,Cash,P015,Mexican Green Wave,Veg,L,1,449,22.45,22
10155,2025-10-16,14:53:00,1281,15,Nagpur,Delivery,Card,P005,Farmhouse,Veg,L,1,449,0,61
10155,2025-10-16,14:53:00,1281,15,Nagpur,Delivery,Card,P008,Chicken Dominator,Chicken,M,1,319,0,63
10156,2025-10-26,18:57:00,1262,8,Durg,Takeaway,Wallet,P008,Chicken Dominator,Chicken,M,1,319,0,0
10156,2025-10-26,18:57:00,1262,8,Durg,Takeaway,Wallet,P007,Peppy Paneer,Veg,L,1,449,44.9,0
10157,2025-12-11,20:46:00,1012,7,Durg,Delivery,UPI,P010,Pepper Barbecue Chicken,Chicken,M,1,319,15.95,62
10157,2025-12-11,20:46:00,1012,7,Durg,Delivery,UPI,P001,Margherita,Classic,S,1,179,0,52
10158,2025-01-31,22:04:00,1242,1,Raipur,Delivery,Card,P014,Mexican Green Wave,Veg,M,1,299,29.9,41
10158,2025-01-31,22:04:00,1242,1,Raipur,Delivery,Card,P020,Garlic Bread,Sides,M,1,149,14.9,46
10159,2025-07-13,17:43:00,1339,14,Nagpur,Delivery,Cash,P003,Margherita,Classic,L,1,449,44.9,51
10160,2025-03-07,20:14:00,1428,1,Raipur,Takeaway,Cash,P012,Veg Extravaganza,Premium Veg,M,1,329,0,0
10160,2025-03-07,20:14:00,1428,1,Raipur,Takeaway,Cash,P009,Chicken Dominator,Chicken,L,2,469,93.8,0
10160,2025-03-07,20:14:00,1428,1,Raipur,Takeaway,Cash,P016,Cheese Burst,Specialty,M,1,324,16.2,0
10161,2025-03-21,16:59:00,1449,12,Bilaspur,Takeaway,UPI,P010,Pepper Barbecue Chicken,Chicken,M,1,319,0,0
10161,2025-03-21,16:59:00,1449,12,Bilaspur,Takeaway,UPI,P019,Paneer Makhani,Veg,L,1,449,0,0
10161,2025-03-21,16:59:00,1449,12,Bilaspur,Takeaway,UPI,P018,Paneer Makhani,Veg,M,1,299,0,0
10161,2025-03-21,16:59:00,1449,12,Bilaspur,Takeaway,UPI,P004,Farmhouse,Veg,M,1,299,29.9,0
10162,2025-11-03,19:55:00,1025,4,Bhilai,Takeaway,Wallet,P004,Farmhouse,Veg,M,1,299,14.95,0
10162,2025-11-03,19:55:00,1025,4,Bhilai,Takeaway,Wallet,P003,Margherita,Classic,L,1,449,0,0
10162,2025-11-03,19:55:00,1025,4,Bhilai,Takeaway,Wallet,P017,Cheese Burst,Specialty,L,1,474,23.7,0
10162,2025-11-03,19:55:00,1025,4,Bhilai,Takeaway,Wallet,P001,Margherita,Classic,S,1,179,8.95,0
10163,2025-05-02,17:09:00,1339,9,Durg,Delivery,Cash,P001,Margherita,Classic,S,1,179,0,58
10163,2025-05-02,17:09:00,1339,9,Durg,Delivery,Cash,P020,Garlic Bread,Sides,M,1,149,14.9,53
10163,2025-05-02,17:09:00,1339,9,Durg,Delivery,Cash,P018,Paneer Makhani,Veg,M,1,299,29.9,21
10164,2025-06-26,22:42:00,1196,13,Nagpur,Delivery,Wallet,P003,Margherita,Classic,L,1,449,0,37
10164,2025-06-26,22:42:00,1196,13,Nagpur,Delivery,Wallet,P006,Peppy Paneer,Veg,M,1,299,0,47
10164,2025-06-26,22:42:00,1196,13,Nagpur,Delivery,Wallet,P014,Mexican Green Wave,Veg,M,1,299,0,53
10164,2025-06-26,22:42:00,1196,13,Nagpur,Delivery,Wallet,P008,Chicken Dominator,Chicken,M,1,319,31.9,44
10165,2025-10-13,18:24:00,1125,5,Bhilai,Delivery,UPI,P017,Cheese Burst,Specialty,L,1,474,23.7,42
10165,2025-10-13,18:24:00,1125,5,Bhilai,Delivery,UPI,P002,Margherita,Classic,M,1,299,0,22
10165,2025-10-13,18:24:00,1125,5,Bhilai,Delivery,UPI,P013,Veg Extravaganza,Premium Veg,L,1,479,0,55
10165,2025-10-13,18:24:00,1125,5,Bhilai,Delivery,UPI,P003,Margherita,Classic,L,1,449,0,48
10166,2025-04-17,21:21:00,1156,15,Nagpur,Delivery,Card,P014,Mexican Green Wave,Veg,M,1,299,29.9,33
10167,2025-12-23,19:13:00,1204,15,Nagpur,Delivery,Cash,P006,Peppy Paneer,Veg,M,2,299,29.9,41
10167,2025-12-23,19:13:00,1204,15,Nagpur,Delivery,Cash,P009,Chicken Dominator,Chicken,L,1,469,46.9,47
10168,2025-02-20,20:46:00,1241,13,Nagpur,Takeaway,Card,P005,Farmhouse,Veg,L,1,449,0,0
10168,2025-02-20,20:46:00,1241,13,Nagpur,Takeaway,Card,P001,Margherita,Classic,S,1,179,0,0
10168,2025-02-20,20:46:00,1241,13,Nagpur,Takeaway,Card,P017,Cheese Burst,Specialty,L,1,474,23.7,0
10169,2025-10-11,22:37:00,1369,7,Durg,Delivery,Card,P004,Farmhouse,Veg,M,2,299,29.9,34
10169,2025-10-11,22:37:00,1369,7,Durg,Delivery,Card,P009,Chicken Dominator,Chicken,L,1,469,46.9,64
10170,2025-11-25,20:29:00,1087,12,Bilaspur,Takeaway,Card,P013,Veg Extravaganza,Premium Veg,L,1,479,0,0
10170,2025-11-25,20:29:00,1087,12,Bilaspur,Takeaway,Card,P008,Chicken Dominator,Chicken,M,1,319,0,0
10171,2025-02-08,22:42:00,1025,13,Nagpur,Delivery,Card,P001,Margherita,Classic,S,1,179,0,50
10171,2025-02-08,22:42:00,1025,13,Nagpur,Delivery,Card,P003,Margherita,Classic,L,1,449,44.9,41
10172,2025-01-31,19:42:00,1316,15,Nagpur,Delivery,Wallet,P001,Margherita,Classic,S,1,179,17.9,18
10173,2025-01-09,18:17:00,1275,5,Bhilai,Delivery,Wallet,P002,Margherita,Classic,M,2,299,0,33
10174,2025-04-09,19:16:00,1418,6,Bhilai,Delivery,Wallet,P006,Peppy Paneer,Veg,M,1,299,29.9,47
10175,2025-10-17,16:44:00,1116,5,Bhilai,Takeaway,UPI,P002,Margherita,Classic,M,1,299,29.9,0
10176,2025-07-13,18:03:00,1327,1,Raipur,Takeaway,UPI,P017,Cheese Burst,Specialty,L,1,474,0,0
10176,2025-07-13,18:03:00,1327,1,Raipur,Takeaway,UPI,P011,Pepper Barbecue Chicken,Chicken,L,1,469,0,0
10176,2025-07-13,18:03:00,1327,1,Raipur,Takeaway,UPI,P005,Farmhouse,Veg,L,1,449,0,0
10176,2025-07-13,18:03:00,1327,1,Raipur,Takeaway,UPI,P020,Garlic Bread,Sides,M,1,149,0,0
10177,2025-12-21,21:30:00,1139,1,Raipur,Dine-in,Cash,P003,Margherita,Classic,L,1,449,22.45,0
10178,2025-01-09,22:37:00,1074,13,Nagpur,Takeaway,Wallet,P005,Farmhouse,Veg,L,1,449,0,0
10179,2025-10-18,21:24:00,1347,15,Nagpur,Delivery,Wallet,P015,Mexican Green Wave,Veg,L,1,449,0,50
10179,2025-10-18,21:24:00,1347,15,Nagpur,Delivery,Wallet,P012,Veg Extravaganza,Premium Veg,M,1,329,16.45,21
10180,2025-02-20,18:53:00,1039,6,Bhilai,Delivery,Wallet,P001,Margherita,Classic,S,1,179,17.9,32
10180,2025-02-20,18:53:00,1039,6,Bhilai,Delivery,Wallet,P004,Farmhouse,Veg,M,1,299,14.95,53
10180,2025-02-20,18:53:00,1039,6,Bhilai,Delivery,Wallet,P020,Garlic Bread,Sides,M,1,149,14.9,45
10181,2025-04-06,19:42:00,1195,2,Raipur,Takeaway,Cash,P013,Veg Extravaganza,Premium Veg,L,1,479,0,0
10181,2025-04-06,19:42:00,1195,2,Raipur,Takeaway,Cash,P002,Margherita,Classic,M,1,299,29.9,0
10182,2025-12-31,20:09:00,1379,7,Durg,Delivery,UPI,P001,Margherita,Classic,S,1,179,8.95,46
10183,2025-07-04,20:06:00,1068,2,Raipur,Delivery,Wallet,P002,Margherita,Classic,M,2,299,29.9,42
10183,2025-07-04,20:06:00,1068,2,Raipur,Delivery,Wallet,P009,Chicken Dominator,Chicken,L,1,469,0,36
10183,2025-07-04,20:06:00,1068,2,Raipur,Delivery,Wallet,P010,Pepper Barbecue Chicken,Chicken,M,1,319,31.9,42
10184,2025-02-13,20:35:00,1125,10,Bilaspur,Delivery,Wallet,P002,Margherita,Classic,M,1,299,29.9,27
10184,2025-02-13,20:35:00,1125,10,Bilaspur,Delivery,Wallet,P005,Farmhouse,Veg,L,1,449,0,28
10185,2025-08-11,16:19:00,1248,13,Nagpur,Delivery,Cash,P013,Veg Extravaganza,Premium Veg,L,1,479,0,47
10185,2025-08-11,16:19:00,1248,13,Nagpur,Delivery,Cash,P008,Chicken Dominator,Chicken,M,1,319,0,26
10186,2025-06-05,10:25:00,1171,14,Nagpur,Delivery,Cash,P005,Farmhouse,Veg,L,1,449,0,37
10186,2025-06-05,10:25:00,1171,14,Nagpur,Delivery,Cash,P016,Cheese Burst,Specialty,M,1,324,16.2,56
10186,2025-06-05,10:25:00,1171,14,Nagpur,Delivery,Cash,P017,Cheese Burst,Specialty,L,1,474,0,48
